Operating Year,Size,Distance_demand,Demand (km),ID,Vehicle,Available Year,Cost ($),Yearly range (km),Distance_vehicle,Fuel,carbon_emissions_per_km,insurance_cost,maintenance_cost,fuel_costs_per_km,Topsis_Score,Rank,Distance,Num_Vehicles,Type
2023,S4,,118899,Diesel_S4_2023,,,,,,HVO,,,,,,,D3,2.0,Buy
2023,S4,,1809,Diesel_S4_2023,,,,,,HVO,,,,,,,D4,1.0,Buy
2023,S1,,869181,LNG_S1_2023,,,,,,BioLNG,,,,,,,D1,9.0,Buy
2023,S1,,2597094,Diesel_S1_2023,,,,,,HVO,,,,,,,D2,26.0,Buy
2023,S1,,3292011,Diesel_S1_2023,,,,,,HVO,,,,,,,D3,33.0,Buy
2023,S1,,414315,Diesel_S1_2023,,,,,,HVO,,,,,,,D4,5.0,Buy
2023,S2,,995694,LNG_S2_2023,,,,,,BioLNG,,,,,,,D1,10.0,Buy
2023,S2,,1383196,Diesel_S2_2023,,,,,,HVO,,,,,,,D2,14.0,Buy
2023,S2,,778008,Diesel_S2_2023,,,,,,HVO,,,,,,,D3,8.0,Buy
2023,S2,,133677,Diesel_S2_2023,,,,,,HVO,,,,,,,D4,2.0,Buy
2023,S3,,2183475,LNG_S3_2023,,,,,,BioLNG,,,,,,,D1,30.0,Buy
2023,S3,,2431901,Diesel_S3_2023,,,,,,HVO,,,,,,,D2,34.0,Buy
2023,S3,,1002466,Diesel_S3_2023,,,,,,HVO,,,,,,,D3,14.0,Buy
2023,S3,,205426,Diesel_S3_2023,,,,,,HVO,,,,,,,D4,3.0,Buy
2023,S4,,14576,LNG_S4_2023,,,,,,BioLNG,,,,,,,D1,1.0,Buy
2023,S4,,754717,Diesel_S4_2023,,,,,,HVO,,,,,,,D2,7.0,Buy
2023,S4,,118899,Diesel_S4_2023,,,,,,HVO,,,,,,,D3,2.0,Buy
2023,S4,,1809,Diesel_S4_2023,,,,,,HVO,,,,,,,D4,1.0,Buy
2023,S1,,869181,LNG_S1_2023,,,,,,BioLNG,,,,,,,D1,9.0,Buy
2023,S1,,2597094,Diesel_S1_2023,,,,,,HVO,,,,,,,D2,26.0,Buy
2023,S1,,3292011,Diesel_S1_2023,,,,,,HVO,,,,,,,D3,33.0,Buy
2023,S1,,414315,Diesel_S1_2023,,,,,,HVO,,,,,,,D4,5.0,Buy
2023,S2,,995694,LNG_S2_2023,,,,,,BioLNG,,,,,,,D1,10.0,Buy
2023,S2,,1383196,Diesel_S2_2023,,,,,,HVO,,,,,,,D2,14.0,Buy
2023,S2,,778008,Diesel_S2_2023,,,,,,HVO,,,,,,,D3,8.0,Buy
2023,S2,,133677,Diesel_S2_2023,,,,,,HVO,,,,,,,D4,2.0,Buy
2023,S3,,2183475,LNG_S3_2023,,,,,,BioLNG,,,,,,,D1,30.0,Buy
2023,S3,,2431901,Diesel_S3_2023,,,,,,HVO,,,,,,,D2,34.0,Buy
2023,S3,,1002466,Diesel_S3_2023,,,,,,HVO,,,,,,,D3,14.0,Buy
2023,S3,,205426,Diesel_S3_2023,,,,,,HVO,,,,,,,D4,3.0,Buy
2023,S4,,14576,LNG_S4_2023,,,,,,BioLNG,,,,,,,D1,1.0,Buy
2023,S4,,754717,Diesel_S4_2023,,,,,,HVO,,,,,,,D2,7.0,Buy
2023,S4,,118899,Diesel_S4_2023,,,,,,HVO,,,,,,,D3,2.0,Buy
2023,S4,,1809,Diesel_S4_2023,,,,,,HVO,,,,,,,D4,1.0,Buy
2023,S1,,869181,LNG_S1_2023,,,,,,BioLNG,,,,,,,D1,9.0,Buy
2023,S1,,2597094,Diesel_S1_2023,,,,,,HVO,,,,,,,D2,26.0,Buy
2023,S1,,3292011,Diesel_S1_2023,,,,,,HVO,,,,,,,D3,33.0,Buy
2023,S1,,414315,Diesel_S1_2023,,,,,,HVO,,,,,,,D4,5.0,Buy
2023,S2,,995694,LNG_S2_2023,,,,,,BioLNG,,,,,,,D1,10.0,Buy
2023,S2,,1383196,Diesel_S2_2023,,,,,,HVO,,,,,,,D2,14.0,Buy
2023,S2,,778008,Diesel_S2_2023,,,,,,HVO,,,,,,,D3,8.0,Buy
2023,S2,,133677,Diesel_S2_2023,,,,,,HVO,,,,,,,D4,2.0,Buy
2023,S3,,2183475,LNG_S3_2023,,,,,,BioLNG,,,,,,,D1,30.0,Buy
2023,S3,,2431901,Diesel_S3_2023,,,,,,HVO,,,,,,,D2,34.0,Buy
2023,S3,,1002466,Diesel_S3_2023,,,,,,HVO,,,,,,,D3,14.0,Buy
2023,S3,,205426,Diesel_S3_2023,,,,,,HVO,,,,,,,D4,3.0,Buy
2023,S4,,14576,LNG_S4_2023,,,,,,BioLNG,,,,,,,D1,1.0,Buy
2023,S4,,754717,Diesel_S4_2023,,,,,,HVO,,,,,,,D2,7.0,Buy
2023,S4,,118899,Diesel_S4_2023,,,,,,HVO,,,,,,,D3,2.0,Buy
2023,S4,,1809,Diesel_S4_2023,,,,,,HVO,,,,,,,D4,1.0,Buy
2023,S1,,869181,LNG_S1_2023,,,,,,BioLNG,,,,,,,D1,9.0,Buy
2023,S1,,2597094,Diesel_S1_2023,,,,,,HVO,,,,,,,D2,26.0,Buy
2023,S1,,3292011,Diesel_S1_2023,,,,,,HVO,,,,,,,D3,33.0,Buy
2023,S1,,414315,Diesel_S1_2023,,,,,,HVO,,,,,,,D4,5.0,Buy
2023,S2,,995694,LNG_S2_2023,,,,,,BioLNG,,,,,,,D1,10.0,Buy
2023,S2,,1383196,Diesel_S2_2023,,,,,,HVO,,,,,,,D2,14.0,Buy
2023,S2,,778008,Diesel_S2_2023,,,,,,HVO,,,,,,,D3,8.0,Buy
2023,S2,,133677,Diesel_S2_2023,,,,,,HVO,,,,,,,D4,2.0,Buy
2023,S3,,2183475,LNG_S3_2023,,,,,,BioLNG,,,,,,,D1,30.0,Buy
2023,S3,,2431901,Diesel_S3_2023,,,,,,HVO,,,,,,,D2,34.0,Buy
2023,S3,,1002466,Diesel_S3_2023,,,,,,HVO,,,,,,,D3,14.0,Buy
2023,S3,,205426,Diesel_S3_2023,,,,,,HVO,,,,,,,D4,3.0,Buy
2023,S4,,14576,LNG_S4_2023,,,,,,BioLNG,,,,,,,D1,1.0,Buy
2023,S4,,754717,Diesel_S4_2023,,,,,,HVO,,,,,,,D2,7.0,Buy
2023,S4,,118899,Diesel_S4_2023,,,,,,HVO,,,,,,,D3,2.0,Buy
2023,S4,,1809,Diesel_S4_2023,,,,,,HVO,,,,,,,D4,1.0,Buy
2023,S1,,869181,LNG_S1_2023,,,,,,BioLNG,,,,,,,D1,9.0,Buy
2023,S1,,2597094,Diesel_S1_2023,,,,,,HVO,,,,,,,D2,26.0,Buy
2023,S1,,3292011,Diesel_S1_2023,,,,,,HVO,,,,,,,D3,33.0,Buy
2023,S1,,414315,Diesel_S1_2023,,,,,,HVO,,,,,,,D4,5.0,Buy
2023,S2,,995694,LNG_S2_2023,,,,,,BioLNG,,,,,,,D1,10.0,Buy
2023,S2,,1383196,Diesel_S2_2023,,,,,,HVO,,,,,,,D2,14.0,Buy
2023,S2,,778008,Diesel_S2_2023,,,,,,HVO,,,,,,,D3,8.0,Buy
2023,S2,,133677,Diesel_S2_2023,,,,,,HVO,,,,,,,D4,2.0,Buy
2023,S3,,2183475,LNG_S3_2023,,,,,,BioLNG,,,,,,,D1,30.0,Buy
2023,S3,,2431901,Diesel_S3_2023,,,,,,HVO,,,,,,,D2,34.0,Buy
2023,S3,,1002466,Diesel_S3_2023,,,,,,HVO,,,,,,,D3,14.0,Buy
2023,S3,,205426,Diesel_S3_2023,,,,,,HVO,,,,,,,D4,3.0,Buy
2023,S4,,14576,LNG_S4_2023,,,,,,BioLNG,,,,,,,D1,1.0,Buy
2023,S4,,754717,Diesel_S4_2023,,,,,,HVO,,,,,,,D2,7.0,Buy
2023,S4,,118899,Diesel_S4_2023,,,,,,HVO,,,,,,,D3,2.0,Buy
2023,S4,,1809,Diesel_S4_2023,,,,,,HVO,,,,,,,D4,1.0,Buy
2023,S1,,869181,LNG_S1_2023,,,,,,BioLNG,,,,,,,D1,9.0,Buy
2023,S1,,2597094,Diesel_S1_2023,,,,,,HVO,,,,,,,D2,26.0,Buy
2023,S1,,3292011,Diesel_S1_2023,,,,,,HVO,,,,,,,D3,33.0,Buy
2023,S1,,414315,Diesel_S1_2023,,,,,,HVO,,,,,,,D4,5.0,Buy
2023,S2,,995694,LNG_S2_2023,,,,,,BioLNG,,,,,,,D1,10.0,Buy
2023,S2,,1383196,Diesel_S2_2023,,,,,,HVO,,,,,,,D2,14.0,Buy
2023,S2,,778008,Diesel_S2_2023,,,,,,HVO,,,,,,,D3,8.0,Buy
2023,S2,,133677,Diesel_S2_2023,,,,,,HVO,,,,,,,D4,2.0,Buy
2023,S3,,2183475,LNG_S3_2023,,,,,,BioLNG,,,,,,,D1,30.0,Buy
2023,S3,,2431901,Diesel_S3_2023,,,,,,HVO,,,,,,,D2,34.0,Buy
2023,S3,,1002466,Diesel_S3_2023,,,,,,HVO,,,,,,,D3,14.0,Buy
2023,S3,,205426,Diesel_S3_2023,,,,,,HVO,,,,,,,D4,3.0,Buy
2023,S4,,14576,LNG_S4_2023,,,,,,BioLNG,,,,,,,D1,1.0,Buy
2023,S4,,754717,Diesel_S4_2023,,,,,,HVO,,,,,,,D2,7.0,Buy
2023,S4,,118899,Diesel_S4_2023,,,,,,HVO,,,,,,,D3,2.0,Buy
2023,S4,,1809,Diesel_S4_2023,,,,,,HVO,,,,,,,D4,1.0,Buy
2023,S1,,869181,LNG_S1_2023,,,,,,BioLNG,,,,,,,D1,9.0,Buy
2023,S1,,2597094,Diesel_S1_2023,,,,,,HVO,,,,,,,D2,26.0,Buy
2023,S1,,3292011,Diesel_S1_2023,,,,,,HVO,,,,,,,D3,33.0,Buy
2023,S1,,414315,Diesel_S1_2023,,,,,,HVO,,,,,,,D4,5.0,Buy
2023,S2,,995694,LNG_S2_2023,,,,,,BioLNG,,,,,,,D1,10.0,Buy
2023,S2,,1383196,Diesel_S2_2023,,,,,,HVO,,,,,,,D2,14.0,Buy
2023,S2,,778008,Diesel_S2_2023,,,,,,HVO,,,,,,,D3,8.0,Buy
2023,S2,,133677,Diesel_S2_2023,,,,,,HVO,,,,,,,D4,2.0,Buy
2023,S3,,2183475,LNG_S3_2023,,,,,,BioLNG,,,,,,,D1,30.0,Buy
2023,S3,,2431901,Diesel_S3_2023,,,,,,HVO,,,,,,,D2,34.0,Buy
2023,S3,,1002466,Diesel_S3_2023,,,,,,HVO,,,,,,,D3,14.0,Buy
2023,S3,,205426,Diesel_S3_2023,,,,,,HVO,,,,,,,D4,3.0,Buy
2023,S4,,14576,LNG_S4_2023,,,,,,BioLNG,,,,,,,D1,1.0,Buy
2023,S4,,754717,Diesel_S4_2023,,,,,,HVO,,,,,,,D2,7.0,Buy
2023,S4,,118899,Diesel_S4_2023,,,,,,HVO,,,,,,,D3,2.0,Buy
2023,S4,,1809,Diesel_S4_2023,,,,,,HVO,,,,,,,D4,1.0,Buy
2023,S1,,869181,LNG_S1_2023,,,,,,BioLNG,,,,,,,D1,9.0,Buy
2023,S1,,2597094,Diesel_S1_2023,,,,,,HVO,,,,,,,D2,26.0,Buy
2023,S1,,3292011,Diesel_S1_2023,,,,,,HVO,,,,,,,D3,33.0,Buy
2023,S1,,414315,Diesel_S1_2023,,,,,,HVO,,,,,,,D4,5.0,Buy
2023,S2,,995694,LNG_S2_2023,,,,,,BioLNG,,,,,,,D1,10.0,Buy
2023,S2,,1383196,Diesel_S2_2023,,,,,,HVO,,,,,,,D2,14.0,Buy
2023,S2,,778008,Diesel_S2_2023,,,,,,HVO,,,,,,,D3,8.0,Buy
2023,S2,,133677,Diesel_S2_2023,,,,,,HVO,,,,,,,D4,2.0,Buy
2023,S3,,2183475,LNG_S3_2023,,,,,,BioLNG,,,,,,,D1,30.0,Buy
2023,S3,,2431901,Diesel_S3_2023,,,,,,HVO,,,,,,,D2,34.0,Buy
2023,S3,,1002466,Diesel_S3_2023,,,,,,HVO,,,,,,,D3,14.0,Buy
2023,S3,,205426,Diesel_S3_2023,,,,,,HVO,,,,,,,D4,3.0,Buy
2023,S4,,14576,LNG_S4_2023,,,,,,BioLNG,,,,,,,D1,1.0,Buy
2023,S4,,754717,Diesel_S4_2023,,,,,,HVO,,,,,,,D2,7.0,Buy
2023,S4,,118899,Diesel_S4_2023,,,,,,HVO,,,,,,,D3,2.0,Buy
2023,S4,,1809,Diesel_S4_2023,,,,,,HVO,,,,,,,D4,1.0,Buy
2023,S1,,869181,LNG_S1_2023,,,,,,BioLNG,,,,,,,D1,9.0,Buy
2023,S1,,2597094,Diesel_S1_2023,,,,,,HVO,,,,,,,D2,26.0,Buy
2023,S1,,3292011,Diesel_S1_2023,,,,,,HVO,,,,,,,D3,33.0,Buy
2023,S1,,414315,Diesel_S1_2023,,,,,,HVO,,,,,,,D4,5.0,Buy
2023,S2,,995694,LNG_S2_2023,,,,,,BioLNG,,,,,,,D1,10.0,Buy
2023,S2,,1383196,Diesel_S2_2023,,,,,,HVO,,,,,,,D2,14.0,Buy
2023,S2,,778008,Diesel_S2_2023,,,,,,HVO,,,,,,,D3,8.0,Buy
2023,S2,,133677,Diesel_S2_2023,,,,,,HVO,,,,,,,D4,2.0,Buy
2023,S3,,2183475,LNG_S3_2023,,,,,,BioLNG,,,,,,,D1,30.0,Buy
2023,S3,,2431901,Diesel_S3_2023,,,,,,HVO,,,,,,,D2,34.0,Buy
2023,S3,,1002466,Diesel_S3_2023,,,,,,HVO,,,,,,,D3,14.0,Buy
2023,S3,,205426,Diesel_S3_2023,,,,,,HVO,,,,,,,D4,3.0,Buy
2023,S4,,14576,LNG_S4_2023,,,,,,BioLNG,,,,,,,D1,1.0,Buy
2023,S4,,754717,Diesel_S4_2023,,,,,,HVO,,,,,,,D2,7.0,Buy
2023,S4,,118899,Diesel_S4_2023,,,,,,HVO,,,,,,,D3,2.0,Buy
2023,S4,,1809,Diesel_S4_2023,,,,,,HVO,,,,,,,D4,1.0,Buy
2023,S1,,869181,LNG_S1_2023,,,,,,BioLNG,,,,,,,D1,9.0,Buy
2023,S1,,2597094,Diesel_S1_2023,,,,,,HVO,,,,,,,D2,26.0,Buy
2023,S1,,3292011,Diesel_S1_2023,,,,,,HVO,,,,,,,D3,33.0,Buy
2023,S1,,414315,Diesel_S1_2023,,,,,,HVO,,,,,,,D4,5.0,Buy
2023,S2,,995694,LNG_S2_2023,,,,,,BioLNG,,,,,,,D1,10.0,Buy
2023,S2,,1383196,Diesel_S2_2023,,,,,,HVO,,,,,,,D2,14.0,Buy
2023,S2,,778008,Diesel_S2_2023,,,,,,HVO,,,,,,,D3,8.0,Buy
2023,S2,,133677,Diesel_S2_2023,,,,,,HVO,,,,,,,D4,2.0,Buy
2023,S3,,2183475,LNG_S3_2023,,,,,,BioLNG,,,,,,,D1,30.0,Buy
2023,S3,,2431901,Diesel_S3_2023,,,,,,HVO,,,,,,,D2,34.0,Buy
2023,S3,,1002466,Diesel_S3_2023,,,,,,HVO,,,,,,,D3,14.0,Buy
2023,S3,,205426,Diesel_S3_2023,,,,,,HVO,,,,,,,D4,3.0,Buy
2023,S4,,14576,LNG_S4_2023,,,,,,BioLNG,,,,,,,D1,1.0,Buy
2023,S4,,754717,Diesel_S4_2023,,,,,,HVO,,,,,,,D2,7.0,Buy
2023,S4,,118899,Diesel_S4_2023,,,,,,HVO,,,,,,,D3,2.0,Buy
2023,S4,,1809,Diesel_S4_2023,,,,,,HVO,,,,,,,D4,1.0,Buy
2023,S1,,869181,LNG_S1_2023,,,,,,BioLNG,,,,,,,D1,9.0,Buy
2023,S1,,2597094,Diesel_S1_2023,,,,,,HVO,,,,,,,D2,26.0,Buy
2023,S1,,3292011,Diesel_S1_2023,,,,,,HVO,,,,,,,D3,33.0,Buy
2023,S1,,414315,Diesel_S1_2023,,,,,,HVO,,,,,,,D4,5.0,Buy
2023,S2,,995694,LNG_S2_2023,,,,,,BioLNG,,,,,,,D1,10.0,Buy
2023,S2,,1383196,Diesel_S2_2023,,,,,,HVO,,,,,,,D2,14.0,Buy
2023,S2,,778008,Diesel_S2_2023,,,,,,HVO,,,,,,,D3,8.0,Buy
2023,S2,,133677,Diesel_S2_2023,,,,,,HVO,,,,,,,D4,2.0,Buy
2023,S3,,2183475,LNG_S3_2023,,,,,,BioLNG,,,,,,,D1,30.0,Buy
2023,S3,,2431901,Diesel_S3_2023,,,,,,HVO,,,,,,,D2,34.0,Buy
2023,S3,,1002466,Diesel_S3_2023,,,,,,HVO,,,,,,,D3,14.0,Buy
2023,S3,,205426,Diesel_S3_2023,,,,,,HVO,,,,,,,D4,3.0,Buy
2023,S4,,14576,LNG_S4_2023,,,,,,BioLNG,,,,,,,D1,1.0,Buy
2023,S4,,754717,Diesel_S4_2023,,,,,,HVO,,,,,,,D2,7.0,Buy
2023,S4,,118899,Diesel_S4_2023,,,,,,HVO,,,,,,,D3,2.0,Buy
2023,S4,,1809,Diesel_S4_2023,,,,,,HVO,,,,,,,D4,1.0,Buy
2023,S1,,869181,LNG_S1_2023,,,,,,BioLNG,,,,,,,D1,9.0,Buy
2023,S1,,2597094,Diesel_S1_2023,,,,,,HVO,,,,,,,D2,26.0,Buy
2023,S1,,3292011,Diesel_S1_2023,,,,,,HVO,,,,,,,D3,33.0,Buy
2023,S1,,414315,Diesel_S1_2023,,,,,,HVO,,,,,,,D4,5.0,Buy
2023,S2,,995694,LNG_S2_2023,,,,,,BioLNG,,,,,,,D1,10.0,Buy
2023,S2,,1383196,Diesel_S2_2023,,,,,,HVO,,,,,,,D2,14.0,Buy
2023,S2,,778008,Diesel_S2_2023,,,,,,HVO,,,,,,,D3,8.0,Buy
2023,S2,,133677,Diesel_S2_2023,,,,,,HVO,,,,,,,D4,2.0,Buy
2023,S3,,2183475,LNG_S3_2023,,,,,,BioLNG,,,,,,,D1,30.0,Buy
2023,S3,,2431901,Diesel_S3_2023,,,,,,HVO,,,,,,,D2,34.0,Buy
2023,S3,,1002466,Diesel_S3_2023,,,,,,HVO,,,,,,,D3,14.0,Buy
2023,S3,,205426,Diesel_S3_2023,,,,,,HVO,,,,,,,D4,3.0,Buy
2023,S4,,14576,LNG_S4_2023,,,,,,BioLNG,,,,,,,D1,1.0,Buy
2023,S4,,754717,Diesel_S4_2023,,,,,,HVO,,,,,,,D2,7.0,Buy
2023,S4,,118899,Diesel_S4_2023,,,,,,HVO,,,,,,,D3,2.0,Buy
2023,S4,,1809,Diesel_S4_2023,,,,,,HVO,,,,,,,D4,1.0,Buy
2023,S1,,869181,LNG_S1_2023,,,,,,BioLNG,,,,,,,D1,9.0,Buy
2023,S1,,2597094,Diesel_S1_2023,,,,,,HVO,,,,,,,D2,26.0,Buy
2023,S1,,3292011,Diesel_S1_2023,,,,,,HVO,,,,,,,D3,33.0,Buy
2023,S1,,414315,Diesel_S1_2023,,,,,,HVO,,,,,,,D4,5.0,Buy
2023,S2,,995694,LNG_S2_2023,,,,,,BioLNG,,,,,,,D1,10.0,Buy
2023,S2,,1383196,Diesel_S2_2023,,,,,,HVO,,,,,,,D2,14.0,Buy
2023,S2,,778008,Diesel_S2_2023,,,,,,HVO,,,,,,,D3,8.0,Buy
2023,S2,,133677,Diesel_S2_2023,,,,,,HVO,,,,,,,D4,2.0,Buy
2023,S3,,2183475,LNG_S3_2023,,,,,,BioLNG,,,,,,,D1,30.0,Buy
2023,S3,,2431901,Diesel_S3_2023,,,,,,HVO,,,,,,,D2,34.0,Buy
2023,S3,,1002466,Diesel_S3_2023,,,,,,HVO,,,,,,,D3,14.0,Buy
2023,S3,,205426,Diesel_S3_2023,,,,,,HVO,,,,,,,D4,3.0,Buy
2023,S4,,14576,LNG_S4_2023,,,,,,BioLNG,,,,,,,D1,1.0,Buy
2023,S4,,754717,Diesel_S4_2023,,,,,,HVO,,,,,,,D2,7.0,Buy
2023,S4,,118899,Diesel_S4_2023,,,,,,HVO,,,,,,,D3,2.0,Buy
2023,S4,,1809,Diesel_S4_2023,,,,,,HVO,,,,,,,D4,1.0,Buy
2024,S1,,877242,LNG_S1_2024,,,,,,BioLNG,,,,,,,D1,9.0,Use
2024,S1,,2716195,Diesel_S1_2024,,,,,,HVO,,,,,,,D2,27.0,Use
2024,S1,,3336604,Diesel_S1_2024,,,,,,HVO,,,,,,,D3,33.0,Use
2024,S1,,419981,Diesel_S1_2024,,,,,,HVO,,,,,,,D4,5.0,Use
2024,S2,,1043209,LNG_S2_2024,,,,,,BioLNG,,,,,,,D1,10.0,Use
2024,S2,,1391987,Diesel_S2_2024,,,,,,HVO,,,,,,,D2,14.0,Use
2024,S2,,807076,Diesel_S2_2024,,,,,,HVO,,,,,,,D3,8.0,Use
2024,S2,,133712,Diesel_S2_2024,,,,,,HVO,,,,,,,D4,2.0,Use
2024,S3,,2239440,LNG_S3_2024,,,,,,BioLNG,,,,,,,D1,31.0,Use
2024,S3,,2453497,Diesel_S3_2024,,,,,,HVO,,,,,,,D2,34.0,Use
2024,S3,,1029375,Diesel_S3_2024,,,,,,HVO,,,,,,,D3,15.0,Use
2024,S3,,208440,Diesel_S3_2024,,,,,,HVO,,,,,,,D4,3.0,Use
2024,S4,,15200,LNG_S4_2024,,,,,,BioLNG,,,,,,,D1,1.0,Use
2024,S4,,780979,Diesel_S4_2024,,,,,,HVO,,,,,,,D2,7.0,Use
2024,S4,,122186,Diesel_S4_2024,,,,,,HVO,,,,,,,D3,2.0,Use
2024,S4,,1893,Diesel_S4_2024,,,,,,HVO,,,,,,,D4,1.0,Use
2025,S1,,877707,LNG_S1_2025,,,,,,BioLNG,,,,,,,D1,9.0,Use
2025,S1,,2836223,Diesel_S1_2025,,,,,,HVO,,,,,,,D2,28.0,Use
2025,S1,,3446113,Diesel_S1_2025,,,,,,HVO,,,,,,,D3,34.0,Use
2025,S1,,439767,Diesel_S1_2025,,,,,,HVO,,,,,,,D4,5.0,Use
2025,S2,,1082065,LNG_S2_2025,,,,,,BioLNG,,,,,,,D1,11.0,Use
2025,S2,,1410584,Diesel_S2_2025,,,,,,HVO,,,,,,,D2,14.0,Use
2025,S2,,821678,Diesel_S2_2025,,,,,,HVO,,,,,,,D3,8.0,Use
2025,S2,,137231,Diesel_S2_2025,,,,,,HVO,,,,,,,D4,2.0,Use
2025,S3,,2255136,LNG_S3_2025,,,,,,BioLNG,,,,,,,D1,31.0,Use
2025,S3,,2501227,Diesel_S3_2025,,,,,,HVO,,,,,,,D2,35.0,Use
2025,S3,,1053662,Diesel_S3_2025,,,,,,HVO,,,,,,,D3,15.0,Use
2025,S3,,218537,Diesel_S3_2025,,,,,,HVO,,,,,,,D4,3.0,Use
2025,S4,,15615,LNG_S4_2025,,,,,,BioLNG,,,,,,,D1,1.0,Use
2025,S4,,791079,Diesel_S4_2025,,,,,,HVO,,,,,,,D2,7.0,Use
2025,S4,,123252,Diesel_S4_2025,,,,,,HVO,,,,,,,D3,2.0,Use
2025,S4,,1927,Diesel_S4_2025,,,,,,HVO,,,,,,,D4,1.0,Use
2026,S1,,884095,LNG_S1_2026,,,,,,BioLNG,,,,,,,D1,9.0,Use
2026,S1,,2909150,LNG_S1_2026,,,,,,BioLNG,,,,,,,D2,29.0,Use
2026,S1,,3537030,Diesel_S1_2026,,,,,,HVO,,,,,,,D3,35.0,Use
2026,S1,,446478,Diesel_S1_2026,,,,,,HVO,,,,,,,D4,5.0,Use
2026,S2,,1090703,LNG_S2_2026,,,,,,BioLNG,,,,,,,D1,11.0,Use
2026,S2,,1452683,LNG_S2_2026,,,,,,BioLNG,,,,,,,D2,14.0,Use
2026,S2,,825939,Diesel_S2_2026,,,,,,HVO,,,,,,,D3,8.0,Use
2026,S2,,141128,Diesel_S2_2026,,,,,,HVO,,,,,,,D4,2.0,Use
2026,S3,,2329773,LNG_S3_2026,,,,,,BioLNG,,,,,,,D1,32.0,Use
2026,S3,,2524893,LNG_S3_2026,,,,,,BioLNG,,,,,,,D2,35.0,Use
2026,S3,,1103927,Diesel_S3_2026,,,,,,HVO,,,,,,,D3,16.0,Use
2026,S3,,219181,Diesel_S3_2026,,,,,,HVO,,,,,,,D4,4.0,Use
2026,S4,,15916,LNG_S4_2026,,,,,,BioLNG,,,,,,,D1,1.0,Use
2026,S4,,794430,LNG_S4_2026,,,,,,BioLNG,,,,,,,D2,7.0,Use
2026,S4,,126715,Diesel_S4_2026,,,,,,HVO,,,,,,,D3,2.0,Use
2026,S4,,1989,Diesel_S4_2026,,,,,,HVO,,,,,,,D4,1.0,Use
2027,S1,,923004,LNG_S1_2027,,,,,,BioLNG,,,,,,,D1,10.0,Use
2027,S1,,3023153,LNG_S1_2027,,,,,,BioLNG,,,,,,,D2,30.0,Use
2027,S1,,3581681,Diesel_S1_2027,,,,,,HVO,,,,,,,D3,36.0,Use
2027,S1,,467174,Diesel_S1_2027,,,,,,HVO,,,,,,,D4,5.0,Use
2027,S2,,1114957,LNG_S2_2027,,,,,,BioLNG,,,,,,,D1,11.0,Use
2027,S2,,1480077,LNG_S2_2027,,,,,,BioLNG,,,,,,,D2,14.0,Use
2027,S2,,862851,Diesel_S2_2027,,,,,,HVO,,,,,,,D3,9.0,Use
2027,S2,,146448,Diesel_S2_2027,,,,,,HVO,,,,,,,D4,2.0,Use
2027,S3,,2381369,LNG_S3_2027,,,,,,BioLNG,,,,,,,D1,33.0,Use
2027,S3,,2591566,LNG_S3_2027,,,,,,BioLNG,,,,,,,D2,36.0,Use
2027,S3,,1137494,Diesel_S3_2027,,,,,,HVO,,,,,,,D3,16.0,Use
2027,S3,,224937,Diesel_S3_2027,,,,,,HVO,,,,,,,D4,4.0,Use
2027,S4,,16532,LNG_S4_2027,,,,,,BioLNG,,,,,,,D1,1.0,Use
2027,S4,,829347,LNG_S4_2027,,,,,,BioLNG,,,,,,,D2,8.0,Use
2027,S4,,129765,Diesel_S4_2027,,,,,,HVO,,,,,,,D3,2.0,Use
2027,S4,,2019,Diesel_S4_2027,,,,,,HVO,,,,,,,D4,1.0,Use
2028,S1,,968137,LNG_S1_2028,,,,,,BioLNG,,,,,,,D1,10.0,Use
2028,S1,,3114155,LNG_S1_2028,,,,,,BioLNG,,,,,,,D2,31.0,Use
2028,S1,,3731269,Diesel_S1_2028,,,,,,HVO,,,,,,,D3,37.0,Use
2028,S1,,469168,Diesel_S1_2028,,,,,,HVO,,,,,,,D4,5.0,Use
2028,S2,,1142178,LNG_S2_2028,,,,,,BioLNG,,,,,,,D1,11.0,Use
2028,S2,,1546703,LNG_S2_2028,,,,,,BioLNG,,,,,,,D2,15.0,Use
2028,S2,,902415,Diesel_S2_2028,,,,,,HVO,,,,,,,D3,9.0,Use
2028,S2,,148036,Diesel_S2_2028,,,,,,HVO,,,,,,,D4,2.0,Use
2028,S3,,2448472,LNG_S3_2028,,,,,,BioLNG,,,,,,,D1,34.0,Use
2028,S3,,2667924,LNG_S3_2028,,,,,,BioLNG,,,,,,,D2,37.0,Use
2028,S3,,1155329,Diesel_S3_2028,,,,,,HVO,,,,,,,D3,16.0,Use
2028,S3,,233462,Diesel_S3_2028,,,,,,HVO,,,,,,,D4,4.0,Use
2028,S4,,16863,LNG_S4_2028,,,,,,BioLNG,,,,,,,D1,1.0,Use
2028,S4,,851953,LNG_S4_2028,,,,,,BioLNG,,,,,,,D2,8.0,Use
2028,S4,,133929,Diesel_S4_2028,,,,,,HVO,,,,,,,D3,2.0,Use
2028,S4,,2066,Diesel_S4_2028,,,,,,HVO,,,,,,,D4,1.0,Use
2029,S1,,1009629,LNG_S1_2029,,,,,,BioLNG,,,,,,,D1,10.0,Use
2029,S1,,3188349,LNG_S1_2029,,,,,,BioLNG,,,,,,,D2,32.0,Use
